"StationCode","MethodCode","SampleDate","Datetime","SampleID","TrapStatus","Tide","effort.hrs","Comments"
"PCS","FKTR",2019-04-26,2019-04-26 09:07:00,8526,"Pull","Overtopping",25.0666666666667,"Trap in center of channel, draining"
"PCS","FKTR",2019-04-29,2019-04-29 12:59:00,8662,"Set","Flood",0,""
"PCS","FKTR",2019-04-30,2019-04-30 13:16:00,8664,"Check","Flood",24.2833333333333,""
"PCS","FKTR",2019-05-01,2019-05-01 13:05:00,8527,"Check","Ebb",23.8166666666667,""
"PCS","FKTR",2019-05-02,2019-05-02 12:24:00,8672,"Pull","Ebb",23.3166666666667,""
"PCS","FKTR",2019-05-06,2019-05-06 12:18:00,8676,"Set","Ebb",0,""
"PCS","FKTR",2019-05-07,2019-05-07 14:18:00,8678,"Check","Ebb",26,""
"PCS","FKTR",2019-05-08,2019-05-08 12:09:00,8686,"Check","Ebb",21.85,""
"PCS","FKTR",2019-05-09,2019-05-09 13:15:00,8688,"Check","Ebb",25.1,""
"PCS","FKTR",2019-05-10,2019-05-10 11:34:00,8689,"Pull","Ebb",22.3166666666667,""
"PCS","FKTR",2019-05-13,2019-05-13 13:35:00,8691,"Set","Flood",0,""
"PCS","FKTR",2019-05-14,2019-05-14 11:50:00,8695,"Check","Flood",22.25,""
"PCS","FKTR",2019-05-15,2019-05-15 12:26:00,8583,"Check","Ebb",24.6,""
"PCS","FKTR",2019-05-16,2019-05-16 13:12:00,8698,"Check","Ebb",24.7666666666667,""
"PCS","FKTR",2019-05-17,2019-05-17 11:42:00,8704,"Pull","Ebb",22.5,""
"PCS","FKTR",2019-05-20,2019-05-20 12:46:00,8705,"Set","Ebb",0,""
"PCS","FKTR",2019-05-21,2019-05-21 12:53:00,8598,"Check","Ebb",24.1166666666667,""
"PCS","FKTR",2019-05-22,2019-05-22 12:50:00,8708,"Check","Ebb",23.95,""
"PCS","FKTR",2019-05-23,2019-05-23 13:33:00,8713,"Check","Ebb",24.7166666666667,""
"PCS","FKTR",2019-05-24,2019-05-24 13:42:00,8710,"Pull","Ebb",24.15,""
"PCS","FKTR",2019-05-29,2019-05-29 08:58:00,8722,"Set","Ebb",0,""
"PCS","FKTR",2019-05-30,2019-05-30 10:45:00,8724,"Check","Ebb",25.7833333333333,""
"PCS","FKTR",2019-05-31,2019-05-31 12:04:00,8727,"Pull","Ebb",25.3166666666667,""
"PCS","FKTR",2019-06-03,2019-06-03 11:14:00,8729,"Set","Ebb",0,""
"PCS","FKTR",2019-06-04,2019-06-04 10:59:00,8731,"Check","Ebb",23.75,"YSI did not pass calibration."
"PCS","FKTR",2019-06-05,2019-06-05 08:55:00,8734,"Check","Ebb",21.9333333333333,""
"PCS","FKTR",2019-06-06,2019-06-06 11:38:00,8735,"Check","Ebb",26.7166666666667,""
"PCS","FKTR",2019-06-07,2019-06-07 11:38:00,8737,"Pull","Ebb",24,""
"PCS","FKTR",2019-06-10,2019-06-10 08:50:00,8741,"Set","Flood",0,""
"PCS","FKTR",2019-06-11,2019-06-11 08:43:00,8752,"Check","Ebb",23.8833333333333,""
"PCS","FKTR",2019-06-12,2019-06-12 08:55:00,8754,"Check","Ebb",24.2,"Collected fish for kids day."
"PCS","FKTR",2019-06-13,2019-06-13 10:24:00,8748,"Pull","Ebb",25.4833333333333,""
"PCS","FKTR",2019-06-17,2019-06-17 09:20:00,8756,"Set","Ebb",0,""
"PCS","FKTR",2019-06-18,2019-06-18 08:23:00,8758,"Check","Flood",23.05,""
"PCS","FKTR",2019-06-19,2019-06-19 08:45:00,8760,"Check","Flood",24.3666666666667,""
"PCS","FKTR",2019-06-20,2019-06-20 09:18:00,8782,"Check","Flood",24.55,""
"PCS","FKTR",2019-06-21,2019-06-21 09:20:00,8784,"Pull","High",24.0333333333333,"Maybe flood tide."
"PCS","FKTR",2019-06-24,2019-06-24 10:30:00,8780,"Set","Flood",0,""
"PCS","FKTR",2019-06-25,2019-06-25 12:00:00,8776,"Check","Flood",25.5,""
"PCS","FKTR",2019-06-26,2019-06-26 13:44:00,8788,"Check","Flood",25.7333333333333,""
"PCS","FKTR",2019-06-27,2019-06-27 11:26:00,8787,"Check","Low",21.7,""
"PCS","FKTR",2019-06-28,2019-06-28 09:12:00,8794,"Pull","Low",21.7666666666667,"Last day of season."
"PCS","FKTR",2019-09-16,2019-09-16 11:40:00,8835,"Set","Ebb",0,"First day of the season!"
"PCS","FKTR",2019-09-17,2019-09-17 11:14:00,8836,"Check","Ebb",23.5666666666667,""
"PCS","FKTR",2019-09-18,2019-09-18 10:04:00,8837,"Check","Flood",22.8333333333333,""
"PCS","FKTR",2019-09-19,2019-09-19 09:00:00,8838,"Check","Flood",22.9333333333333,""
"PCS","FKTR",2019-09-20,2019-09-20 09:12:00,8839,"Pull","Ebb",24.2,""
"PCS","FKTR",2019-09-23,2019-09-23 11:50:00,8844,"Set","Flood",0,""
"PCS","FKTR",2019-09-24,2019-09-24 08:49:00,8848,"Check","Ebb",20.9833333333333,""
"PCS","FKTR",2019-09-25,2019-09-25 08:50:00,8849,"Check","Ebb",24.0166666666667,""
"PCS","FKTR",2019-09-26,2019-09-26 08:45:00,8850,"Check","Flood",23.9166666666667,"RES198 caught on outside of trap and pushed in."
"PCS","FKTR",2019-09-27,2019-09-27 08:39:00,8851,"Pull","Ebb",23.9,""
"PCS","FKTR",2019-10-07,2019-10-07 09:56:00,8852,"Set","Low",0,""
"PCS","FKTR",2019-10-08,2019-10-08 10:23:00,8853,"Check","Ebb",24.45,""
"PCS","FKTR",2019-10-09,2019-10-09 10:05:00,8854,"Check","Ebb",23.7,""
"PCS","FKTR",2019-10-10,2019-10-10 11:50:00,8860,"Check","Ebb",25.75,""
"PCS","FKTR",2019-10-11,2019-10-11 08:39:00,8861,"Pull","Ebb",20.8166666666667,""
"PCS","FKTR",2019-10-14,2019-10-14 09:45:00,8864,"Set","High",0,""
"PCS","FKTR",2019-10-15,2019-10-15 09:04:00,8865,"Check","Flood",23.3166666666667,""
"PCS","FKTR",2019-10-16,2019-10-16 08:16:00,8866,"Check","Flood",23.2,""
"PCS","FKTR",2019-10-17,2019-10-17 09:20:00,8867,"Check","Flood",25.0666666666667,""
"PCS","FKTR",2019-10-18,2019-10-18 08:26:00,8868,"Pull","Flood",23.1,""
"PCS","FKTR",2019-10-28,2019-10-28 13:00:00,8876,"Set","Ebb",0,""
"PCS","FKTR",2019-10-29,2019-10-29 09:20:00,8878,"Check","Flood",20.3333333333333,""
"PCS","FKTR",2019-10-30,2019-10-30 09:50:00,8877,"Check","Flood",24.5,""
"PCS","FKTR",2019-10-31,2019-10-31 09:13:00,8879,"Check","Ebb",23.3833333333333,""
"PCS","FKTR",2019-11-01,2019-11-01 10:00:00,8880,"Pull","Flood",24.7833333333333,""
"PCS","FKTR",2019-11-04,2019-11-04 11:45:00,8885,"Set","Flood",0,""
"PCS","FKTR",2019-11-05,2019-11-05 08:06:00,8889,"Check","Ebb",20.35,""
"PCS","FKTR",2019-11-06,2019-11-06 08:42:00,8890,"Check","Ebb",24.6,""
"PCS","FKTR",2019-11-07,2019-11-07 09:29:00,8891,"Check","Ebb",24.7833333333333,""
"PCS","FKTR",2019-11-08,2019-11-08 09:25:00,8893,"Pull","Low",23.9333333333333,""
"PCS","FKTR",2019-11-12,2019-11-12 10:35:00,8892,"Set","Ebb",0,""
"PCS","FKTR",2019-11-13,2019-11-13 12:31:00,8894,"Check","Ebb",25.9333333333333,""
"PCS","FKTR",2019-11-14,2019-11-14 07:30:00,8908,"Check","Flood",18.9833333333333,""
"PCS","FKTR",2019-11-15,2019-11-15 08:52:00,8907,"Pull","Flood",25.3666666666667,""
"PCS","FKTR",2019-11-18,2019-11-18 11:25:00,8903,"Set","Flood",0,""
"PCS","FKTR",2019-11-19,2019-11-19 09:18:00,8897,"Check","Low",21.8833333333333,""
"PCS","FKTR",2019-11-20,2019-11-20 10:18:00,8899,"Check","Flood",25,""
"PCS","FKTR",2019-11-21,2019-11-21 09:21:00,8909,"Check","Low",23.05,""
"PCS","FKTR",2019-11-22,2019-11-22 09:24:00,8895,"Pull","Low",24.05,""
"PCS","FKTR",2019-11-25,2019-11-25 11:30:00,8910,"Set","Ebb",0,""
"PCS","FKTR",2019-11-26,2019-11-26 11:40:00,8912,"Check","Ebb",24.1666666666667,""
"PCS","FKTR",2019-11-27,2019-11-27 09:58:00,8911,"Pull","Ebb",22.3,""
"PCS","FKTR",2019-12-02,2019-12-02 10:49:00,8913,"Set","Ebb",0,""
"PCS","FKTR",2019-12-03,2019-12-03 09:20:00,8917,"Check","Flood",22.5166666666667,""
"PCS","FKTR",2019-12-04,2019-12-04 09:26:00,8918,"Check","Flood",24.1,""
"PCS","FKTR",2019-12-05,2019-12-05 10:23:00,8920,"Check","Flood",24.95,""
"PCS","FKTR",2019-12-06,2019-12-06 09:20:00,8924,"Pull","Flood",22.95,""
"PCS","FKTR",2019-12-09,2019-12-09 13:15:00,8936,"Set","Flood",0,"Found 2 dead WHC in trap from Fri, 12/06/2019"
"PCS","FKTR",2019-12-10,2019-12-10 09:33:00,8937,"Check","Ebb",20.3,""
"PCS","FKTR",2019-12-11,2019-12-11 09:15:00,8938,"Check","Ebb",23.7,""
"PCS","FKTR",2019-12-12,2019-12-12 09:53:00,8939,"Check","Ebb",24.6333333333333,""
"PCS","FKTR",2019-12-13,2019-12-13 09:21:00,8940,"Pull","Ebb",23.4666666666667,""
"PCS","FKTR",2019-12-16,2019-12-16 09:19:00,8935,"Set","Ebb",0,""
"PCS","FKTR",2019-12-17,2019-12-17 10:36:00,8930,"Check","Flood",25.2833333333333,""
"PCS","FKTR",2019-12-18,2019-12-18 11:00:00,8926,"Check","Flood",24.4,""
"PCS","FKTR",2019-12-19,2019-12-19 09:20:00,8925,"Check","Ebb",22.3333333333333,""
"PCS","FKTR",2019-12-20,2019-12-20 09:16:00,8941,"Pull","Flood",23.9333333333333,""
"PCS","FKTR",2019-12-26,2019-12-26 12:22:00,8951,"Set","Ebb",0,""
"PCS","FKTR",2019-12-27,2019-12-27 09:44:00,8944,"Pull","Ebb",21.3666666666667,""
"PCS","FKTR",2019-12-30,2019-12-30 10:50:00,8946,"Set","High",0,"No secchi"
"PCS","FKTR",2019-12-31,2019-12-31 09:17:00,8943,"Pull","High",22.45,""
"PCS","FKTR",2020-01-02,2020-01-02 10:31:00,8952,"Set","Flood",0,""
"PCS","FKTR",2020-01-03,2020-01-03 09:55:00,8956,"Pull","Ebb",23.4,"WHC FL: 190mm = Scoliosis"
"PCS","FKTR",2020-01-06,2020-01-06 13:45:00,8961,"Set","Flood",0,""
"PCS","FKTR",2020-01-07,2020-01-07 12:08:00,8960,"Check","Flood",22.3833333333333,""
"PCS","FKTR",2020-01-08,2020-01-08 11:30:00,8957,"Check","Flood",23.3666666666667,""
"PCS","FKTR",2020-01-09,2020-01-09 11:22:00,8973,"Check","Ebb",23.8666666666667,""
"PCS","FKTR",2020-01-10,2020-01-10 12:17:00,8975,"Pull","Ebb",24.9166666666667,""
"PCS","FKTR",2020-01-13,2020-01-13 11:04:00,8966,"Set","Ebb",0,""
"PCS","FKTR",2020-01-14,2020-01-14 13:37:00,8977,"Check","Ebb",26.55,""
"PCS","FKTR",2020-01-15,2020-01-15 10:50:00,8979,"Check","Flood",21.2166666666667,""
"PCS","FKTR",2020-01-16,2020-01-16 11:50:00,8981,"Check","Flood",25,""
"PCS","FKTR",2020-01-17,2020-01-17 10:50:00,8983,"Check","Flood",23,""
"PCS","FKTR",2020-01-21,2020-01-21 11:22:00,8985,"Set","Flood",0,""
"PCS","FKTR",2020-01-22,2020-01-22 12:34:00,8989,"Check","Flood",25.2,""
"PCS","FKTR",2020-01-23,2020-01-23 13:35:00,9001,"Check","Flood",25.0166666666667,""
"PCS","FKTR",2020-01-24,2020-01-24 11:45:00,8997,"Pull","Flood",22.1666666666667,""
"PCS","FKTR",2020-01-27,2020-01-27 11:30:00,8995,"Set","Ebb",0,""
"PCS","FKTR",2020-01-28,2020-01-28 11:23:00,9002,"Check","Ebb",23.8833333333333,""
"PCS","FKTR",2020-01-29,2020-01-29 10:47:00,9005,"Check","Ebb",23.4,""
"PCS","FKTR",2020-01-30,2020-01-30 11:23:00,9006,"Check","High",24.6,""
"PCS","FKTR",2020-02-03,2020-02-03 11:59:00,9013,"Set","Flood",0,""
"PCS","FKTR",2020-02-04,2020-02-04 11:47:00,9018,"Check","Flood",23.8,""
"PCS","FKTR",2020-02-05,2020-02-05 09:55:00,9023,"Check","Flood",22.1333333333333,""
"PCS","FKTR",2020-02-06,2020-02-06 12:04:00,9024,"Check","Flood",26.15,"Broke guide line, came up crooked, fixed it."
"PCS","FKTR",2020-02-07,2020-02-07 13:53:00,9026,"Pull","Flood",25.8166666666667,""
"PCS","FKTR",2020-02-10,2020-02-10 12:40:00,9028,"Set","Ebb",0,""
"PCS","FKTR",2020-02-11,2020-02-11 10:50:00,9030,"Check","Ebb",22.1666666666667,""
"PCS","FKTR",2020-02-12,2020-02-12 10:50:00,9032,"Check","Ebb",24,""
"PCS","FKTR",2020-02-13,2020-02-13 11:15:00,9034,"Check","Ebb",24.4166666666667,""
"PCS","FKTR",2020-02-14,2020-02-14 11:30:00,9036,"Pull","Ebb",24.25,""
"PCS","FKTR",2020-02-18,2020-02-18 10:50:00,9039,"Set","Flood",0,""
"PCS","FKTR",2020-02-19,2020-02-19 13:15:00,9047,"Check","Flood",26.4166666666667,""
"PCS","FKTR",2020-02-20,2020-02-20 11:51:00,9055,"Check","Flood",22.6,""
"PCS","FKTR",2020-02-21,2020-02-21 15:07:00,9058,"Pull","Ebb",27.2666666666667,""
"PCS","FKTR",2020-02-24,2020-02-24 11:20:00,9059,"Set","Ebb",0,""
"PCS","FKTR",2020-02-25,2020-02-25 11:22:00,9061,"Check","Ebb",24.0333333333333,""
"PCS","FKTR",2020-02-26,2020-02-26 11:00:00,9064,"Check","Ebb",23.6333333333333,""
"PCS","FKTR",2020-02-27,2020-02-27 11:40:00,9066,"Check","Ebb",24.6666666666667,""
"PCS","FKTR",2020-02-28,2020-02-28 11:00:00,9067,"Pull","Ebb",23.3333333333333,""
"PCS","FKTR",2020-03-02,2020-03-02 10:22:00,9069,"Set","High",0,""
"PCS","FKTR",2020-03-03,2020-03-03 13:30:00,9071,"Check","Ebb",27.1333333333333,""
"PCS","FKTR",2020-03-04,2020-03-04 12:22:00,9053,"Check","Flood",22.8666666666667,""
"PCS","FKTR",2020-03-05,2020-03-05 11:36:00,9050,"Check","Flood",23.2333333333333,""
"PCS","FKTR",2020-03-06,2020-03-06 12:32:00,9089,"Pull","Flood",24.9333333333333,""
"PCS","FKTR",2020-03-09,2020-03-09 10:10:00,9083,"Set","Ebb",0,""
"PCS","FKTR",2020-03-10,2020-03-10 11:52:00,9090,"Check","Ebb",25.7,""
"PCS","FKTR",2020-03-11,2020-03-11 10:54:00,9081,"Check","Ebb",23.0333333333333,""
"PCS","FKTR",2020-03-12,2020-03-12 11:40:00,9079,"Check","Ebb",24.7666666666667,""
"PCS","FKTR",2020-03-13,2020-03-13 11:30:00,9077,"Pull","Ebb",23.8333333333333,""
"PCS","FKTR",2020-03-16,2020-03-16 10:37:00,9096,"Set","Flood",0,""
"PCS","FKTR",2020-03-17,2020-03-17 10:44:00,9092,"Pull","Flood",24.1166666666667,"Pulled the trap due to COVID-19 shutdown."
"PCS","FKTR",2020-10-05,2020-10-05 09:13:00,9100,"Set","",0,""
"PCS","FKTR",2020-10-06,2020-10-06 09:04:00,9101,"Check","Flood",23.85,""
"PCS","FKTR",2020-10-07,2020-10-07 09:00:00,9102,"Check","Flood",23.9333333333333,""
"PCS","FKTR",2020-10-08,2020-10-08 08:45:00,9103,"Check","Flood",23.75,""
"PCS","FKTR",2020-10-09,2020-10-09 08:36:00,9104,"Pull","Flood",23.85,""
"PCS","FKTR",2020-10-12,2020-10-12 08:35:00,9105,"Set","Low",0,"Repositioned Fyke, was too far upstream."
"PCS","FKTR",2020-10-13,2020-10-13 08:28:00,9106,"Check","Low",23.8833333333333,""
"PCS","FKTR",2020-10-14,2020-10-14 08:22:00,9107,"Check","Ebb",23.9,""
"PCS","FKTR",2020-10-15,2020-10-15 08:32:00,9108,"Check","Ebb",24.1666666666667,""
"PCS","FKTR",2020-10-16,2020-10-16 08:33:00,9109,"Pull","Ebb",24.0166666666667,""
"PCS","FKTR",2020-10-19,2020-10-19 08:49:00,9110,"Set","Flood",0,""
"PCS","FKTR",2020-10-20,2020-10-20 08:40:00,9111,"Check","Flood",23.85,""
"PCS","FKTR",2020-10-21,2020-10-21 08:35:00,9112,"Check","Flood",23.9166666666667,""
"PCS","FKTR",2020-10-22,2020-10-22 08:29:00,9113,"Check","Flood",23.9,"Very windy."
"PCS","FKTR",2020-10-23,2020-10-23 08:18:00,9114,"Pull","Low",23.8166666666667,""
"PCS","FKTR",2020-10-26,2020-10-26 08:59:00,9115,"Set","Low",0,""
"PCS","FKTR",2020-10-27,2020-10-27 08:16:00,9116,"Check","Ebb",23.2833333333333,"2020_ACHN_001 was caught between chain link and black mesh of trap, it was pulled out of the water while rolling the trap up but seemed to recover ok."
"PCS","FKTR",2020-10-28,2020-10-28 08:40:00,9117,"Check","Ebb",24.4,""
"PCS","FKTR",2020-10-29,2020-10-29 08:54:00,9118,"Check","Ebb",24.2333333333333,""
"PCS","FKTR",2020-10-30,2020-10-30 09:25:00,9119,"Pull","Ebb",24.5166666666667,""
"PCS","FKTR",2020-11-02,2020-11-02 09:52:00,9120,"Set","Ebb",0,""
"PCS","FKTR",2020-11-03,2020-11-03 09:33:00,9121,"Check","Flood",23.6833333333333,""
"PCS","FKTR",2020-11-04,2020-11-04 09:30:00,9122,"Check","Flood",23.95,""
"PCS","FKTR",2020-11-05,2020-11-05 09:18:00,9123,"Check","Flood",23.8,""
"PCS","FKTR",2020-11-06,2020-11-06 09:14:00,9124,"Pull","Flood",23.9333333333333,""
"PCS","FKTR",2020-11-09,2020-11-09 09:43:00,9125,"Set","Flood",0,""
"PCS","FKTR",2020-11-10,2020-11-10 09:25:00,9126,"Pull","Flood",23.7,"Pulled for Veteran's Day."
"PCS","FKTR",2020-11-12,2020-11-12 10:05:00,9127,"Set","Low",0,""
"PCS","FKTR",2020-11-13,2020-11-13 09:42:00,9128,"Pull","Flood",23.6166666666667,""
"PCS","FKTR",2020-11-16,2020-11-16 14:07:00,9129,"Set","Ebb",0,""
"PCS","FKTR",2020-11-17,2020-11-17 12:48:00,9130,"Check","Flood",22.6833333333333,"Veg caught on trap."
"PCS","FKTR",2020-11-18,2020-11-18 09:16:00,9131,"Check","Flood",20.4666666666667,""
"PCS","FKTR",2020-11-19,2020-11-19 09:14:00,9132,"Check","Flood",23.9666666666667,""
"PCS","FKTR",2020-11-20,2020-11-20 13:13:00,9133,"Pull","Ebb",27.9833333333333,""
"PCS","FKTR",2020-11-23,2020-11-23 09:32:00,9134,"Set","Ebb",0,""
"PCS","FKTR",2020-11-24,2020-11-24 09:24:00,9135,"Check","Flood",23.8666666666667,""
"PCS","FKTR",2020-11-25,2020-11-25 09:30:00,9136,"Pull","Ebb",24.1,""
"PCS","FKTR",2020-11-30,2020-11-30 13:35:00,9137,"Set","Ebb",0,""
"PCS","FKTR",2020-12-01,2020-12-01 12:05:00,9138,"Check","Ebb",22.5,""
"PCS","FKTR",2020-12-03,2020-12-03 09:23:00,9140,"Check","High",24,""
"PCS","FKTR",2020-12-04,2020-12-04 09:30:00,9141,"Pull","High",24.1166666666667,""
"PCS","FKTR",2021-03-02,2021-03-02 09:34:00,9142,"Set","High",0,""
"PCS","FKTR",2021-03-03,2021-03-03 10:16:00,9143,"Check","High",24.7,"1st day back after SIP (Stay in Place for Covid-19)"
"PCS","FKTR",2021-03-04,2021-03-04 09:53:00,9144,"Check","High",23.6166666666667,"Hole in 2nd door mesh"
"PCS","FKTR",2021-03-05,2021-03-05 12:22:00,9145,"Pull","Ebb",26.4833333333333,""
"PCS","FKTR",2021-03-08,2021-03-08 12:42:00,9147,"Set","Flood",0,""
"PCS","FKTR",2021-03-09,2021-03-09 11:50:00,9148,"Check","Flood",23.1333333333333,""
"PCS","FKTR",2021-03-10,2021-03-10 09:34:00,9163,"Check","Flood",21.7333333333333,""
"PCS","FKTR",2021-03-11,2021-03-11 10:01:00,9150,"Check","Ebb",24.45,""
"PCS","FKTR",2021-03-12,2021-03-12 11:02:00,9151,"Pull","Ebb",25.0166666666667,""
"PCS","FKTR",2021-03-15,2021-03-15 10:15:00,9152,"Set","Ebb",0,""
"PCS","FKTR",2021-03-16,2021-03-16 10:32:00,9165,"Check","Ebb",24.2833333333333,""
"PCS","FKTR",2021-03-17,2021-03-17 11:04:00,9154,"Check","Ebb",24.5333333333333,""
"PCS","FKTR",2021-03-18,2021-03-18 12:33:00,9155,"Check","Ebb",25.4833333333333,""
"PCS","FKTR",2021-03-19,2021-03-19 11:41:00,9156,"Pull","Ebb",23.1333333333333,""
"PCS","FKTR",2021-03-22,2021-03-22 11:13:00,9161,"Set","Flood",0,""
"PCS","FKTR",2021-03-23,2021-03-23 12:30:00,9166,"Check","Ebb",25.2833333333333,""
"PCS","FKTR",2021-03-24,2021-03-24 11:06:00,9159,"Check","Ebb",22.6,""
"PCS","FKTR",2021-03-25,2021-03-25 12:10:00,9158,"Check","Flood",25.0666666666667,""
"PCS","FKTR",2021-03-26,2021-03-26 11:06:00,9157,"Pull","Ebb",22.9333333333333,""
"PCS","FKTR",2021-03-29,2021-03-29 10:41:00,9167,"Set","Ebb",0,""
"PCS","FKTR",2021-03-30,2021-03-30 11:50:00,9168,"Pull","Ebb",25.15,"Azolla"
"PCS","FKTR",2021-04-01,2021-04-01 10:15:00,9170,"Set","Ebb",0,""
"PCS","FKTR",2021-04-02,2021-04-02 10:59:00,9169,"Pull","Ebb",24.7333333333333,""
"PCS","FKTR",2021-04-12,2021-04-12 11:00:00,9171,"Set","Ebb",0,""
"PCS","FKTR",2021-04-13,2021-04-13 10:35:00,9172,"Check","Ebb",23.5833333333333,""
"PCS","FKTR",2021-04-14,2021-04-14 10:46:00,9173,"Check","Ebb",24.1833333333333,""
"PCS","FKTR",2021-04-15,2021-04-15 11:15:00,9174,"Pull","Flood",24.4833333333333,""
"PCS","FKTR",2021-04-19,2021-04-19 14:58:00,9200,"Set","Flood",0,""
"PCS","FKTR",2021-04-20,2021-04-20 10:35:00,9201,"Check","Flood",19.6166666666667,""
"PCS","FKTR",2021-04-21,2021-04-21 10:55:00,9202,"Check","Flood",24.3333333333333,""
"PCS","FKTR",2021-04-22,2021-04-22 11:43:00,9203,"Check","Flood",24.8,""
"PCS","FKTR",2021-04-23,2021-04-23 13:42:00,9204,"Pull","Flood",25.9833333333333,""
"PCS","FKTR",2021-04-27,2021-04-27 11:44:00,9218,"Set","Ebb",0,""
"PCS","FKTR",2021-04-28,2021-04-28 11:16:00,9219,"Check","Ebb",23.5333333333333,""
"PCS","FKTR",2021-04-29,2021-04-29 12:16:00,9220,"Check","Ebb",25,""
"PCS","FKTR",2021-04-30,2021-04-30 11:06:00,9221,"Pull","Ebb",22.8333333333333,""
"PCS","FKTR",2021-05-03,2021-05-03 10:41:00,9226,"Set","Flood",0,""
"PCS","FKTR",2021-05-04,2021-05-04 11:44:00,9227,"Check","Flood",25.05,"Mosquito fern covered the water. Seems to be effecting water quality data, should not read secchi because of mosquito fern"
"PCS","FKTR",2021-05-05,2021-05-05 09:14:00,9228,"Check","Flood",21.5,""
"PCS","FKTR",2021-05-06,2021-05-06 08:43:00,9229,"Pull","Flood",23.4833333333333,"dead sea lion in trap 2-3 m male"
"PCS","FKTR",2021-05-11,2021-05-11 12:01:00,9247,"Set","Ebb",0,""
"PCS","FKTR",2021-05-12,2021-05-12 08:56:00,9248,"Check","Flood",20.9166666666667,""
"PCS","FKTR",2021-05-13,2021-05-13 11:15:00,9249,"Check","Ebb",26.3166666666667,""
"PCS","FKTR",2021-05-14,2021-05-14 08:49:00,9250,"Pull","Flood",21.5666666666667,""
"PCS","FKTR",2021-05-17,2021-05-17 12:54:00,9251,"Set","Flood",0,""
"PCS","FKTR",2021-05-18,2021-05-18 22:10:00,9252,"Check","Flood",33.2666666666667,""
"PCS","FKTR",2021-05-19,2021-05-19 14:00:00,9253,"Check","Ebb",15.8333333333333,""
"PCS","FKTR",2021-05-20,2021-05-20 11:37:00,9254,"Check","Flood",21.6166666666667,""
"PCS","FKTR",2021-05-21,2021-05-21 13:14:00,9255,"Pull","Ebb",25.6166666666667,""
"PCS","FKTR",2021-05-25,2021-05-25 12:02:00,9270,"Set","Flood",0,""
"PCS","FKTR",2021-05-26,2021-05-26 12:06:00,9271,"Check","Low",24.0666666666667,""
"PCS","FKTR",2021-05-27,2021-05-27 11:04:00,9272,"Check","Ebb",22.9666666666667,""
"PCS","FKTR",2021-05-28,2021-05-28 10:46:00,9273,"Pull","Ebb",23.7,"214 WHC = Splotchy"
"PCS","FKTR",2021-06-01,2021-06-01 12:40:00,9282,"Set","Ebb",0,""
"PCS","FKTR",2021-06-02,2021-06-02 09:30:00,9283,"Check","Flood",20.8333333333333,""
"PCS","FKTR",2021-06-03,2021-06-03 12:21:00,9284,"Check","Flood",26.85,""
"PCS","FKTR",2021-06-04,2021-06-04 08:16:00,9285,"Pull","Ebb",19.9166666666667,""
"PCS","FKTR",2021-06-09,2021-06-09 11:51:00,9286,"Set","Low",0,""
"PCS","FKTR",2021-06-10,2021-06-10 10:50:00,9287,"Check","Ebb",22.9833333333333,""
"PCS","FKTR",2021-06-11,2021-06-11 11:10:00,9288,"Pull","Ebb",24.3333333333333,""
"PCS","FKTR",2021-06-14,2021-06-14 14:40:00,9306,"Set","Ebb",0,""
"PCS","FKTR",2021-06-15,2021-06-15 13:15:00,9307,"Check","Ebb",22.5833333333333,""
"PCS","FKTR",2021-06-16,2021-06-16 11:52:00,9308,"Check","Ebb",22.6166666666667,""
"PCS","FKTR",2021-06-17,2021-06-17 07:05:00,9309,"Check","Low",19.2166666666667,""
"PCS","FKTR",2021-06-18,2021-06-18 07:54:00,9310,"Pull","Ebb",24.8166666666667,""
"PCS","FKTR",2021-06-22,2021-06-22 12:09:00,9321,"Set","Ebb",0,""
"PCS","FKTR",2021-06-23,2021-06-23 12:30:00,9322,"Check","Ebb",24.35,""
"PCS","FKTR",2021-06-24,2021-06-24 13:00:00,9323,"Check","Ebb",24.5,""
"PCS","FKTR",2021-06-25,2021-06-25 11:10:00,9324,"Pull","Ebb",22.1666666666667,""
"PCS","FKTR",2021-06-28,2021-06-28 10:27:00,9330,"Set","Ebb",0,""
"PCS","FKTR",2021-06-29,2021-06-29 11:02:00,9331,"Check","Ebb",24.5833333333333,""
"PCS","FKTR",2021-06-30,2021-06-30 10:36:00,9332,"Pull","Flood",23.5666666666667,""
"PCS","FKTR",2021-09-29,2021-09-29 12:00:00,9381,"Set","Flood",0,""
"PCS","FKTR",2021-09-30,2021-09-30 08:45:00,9382,"Check","Low",20.75,""
"PCS","FKTR",2021-10-01,2021-10-01 08:40:00,9383,"Pull","Low",23.9166666666667,""
"PCS","FKTR",2021-10-04,2021-10-04 12:16:00,9391,"Set","Flood",0,""
"PCS","FKTR",2021-10-05,2021-10-05 08:40:00,9392,"Check","Ebb",20.4,"YSI stopped reading turbitidy after the second reading (mean is only out of 2)"
"PCS","FKTR",2021-10-06,2021-10-06 08:46:00,9393,"Check","Ebb",24.1,""
"PCS","FKTR",2021-10-07,2021-10-07 09:01:00,9394,"Check","Ebb",24.25,""
"PCS","FKTR",2021-10-08,2021-10-08 08:50:00,9395,"Pull","Flood",23.8166666666667,""
"PCS","FKTR",2021-10-11,2021-10-11 11:13:00,9396,"Set","Flood",0,""
